mask_type,split_num,method,method_name,variable,location,rmse,mae,r2,missing_count
random_10,0,cross_location_knn,Cross-Location KNN,o2,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,po4,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,po4,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,so,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,so,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,thetao,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,thetao,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,uo,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,uo,Roxas Polygon,,,,132
random_10,0,cross_location_knn,Cross-Location KNN,vo,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,vo,Roxas Polygon,,,,148
random_10,0,cross_location_knn,Cross-Location KNN,NDVI_daily,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,NDVI_daily,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,NDVI_raw,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,NDVI_raw,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,precip_mm_day,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,precip_mm_day,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,wind_speed_ms,Gigantes Polygon,,,,166
random_10,0,cross_location_knn,Cross-Location KNN,wind_speed_ms,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,wind_u_ms,Gigantes Polygon,,,,150
random_10,0,cross_location_knn,Cross-Location KNN,wind_u_ms,Roxas Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,wind_v_ms,Gigantes Polygon,,,,0
random_10,0,cross_location_knn,Cross-Location KNN,wind_v_ms,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,CHL,Gigantes Polygon,1.1238361058729758,0.7324822353731344,-12.573737789992196,153
random_10,0,distance_weighted,Distance-Weighted Average,CHL,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,mlotst,Gigantes Polygon,5.186996441965193,4.54571938126528,-3.31074320465184,132
random_10,0,distance_weighted,Distance-Weighted Average,mlotst,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,no3,Gigantes Polygon,0.04122623409866018,0.021397612026923078,0.24947151394070421,142
random_10,0,distance_weighted,Distance-Weighted Average,no3,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,o2,Gigantes Polygon,1.9862702289694967,1.4814879729729722,0.6773876432115167,156
random_10,0,distance_weighted,Distance-Weighted Average,o2,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,po4,Gigantes Polygon,0.007684115540213939,0.003542845088007247,0.9420067466289402,155
random_10,0,distance_weighted,Distance-Weighted Average,po4,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,so,Gigantes Polygon,0.6381436961262054,0.4864424342910449,0.5455652325771743,148
random_10,0,distance_weighted,Distance-Weighted Average,so,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,thetao,Gigantes Polygon,0.7166041355919743,0.5875558008652502,0.46925738755101065,146
random_10,0,distance_weighted,Distance-Weighted Average,thetao,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,uo,Gigantes Polygon,0.06183068090168353,0.05351683722230895,0.679594665996301,160
random_10,0,distance_weighted,Distance-Weighted Average,uo,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,vo,Gigantes Polygon,0.10925649456646375,0.09300114194813522,-2.4831698237056217,144
random_10,0,distance_weighted,Distance-Weighted Average,vo,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,NDVI_daily,Gigantes Polygon,0.14895520124210204,0.11725001672979717,-1.2157953040273637,138
random_10,0,distance_weighted,Distance-Weighted Average,NDVI_daily,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,NDVI_raw,Gigantes Polygon,0.0739784773476229,0.0644373025793113,-87.89482406924908,9
random_10,0,distance_weighted,Distance-Weighted Average,NDVI_raw,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,precip_mm_day,Gigantes Polygon,7.0810904479984496,4.516915896844822,0.5775254188982654,141
random_10,0,distance_weighted,Distance-Weighted Average,precip_mm_day,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,wind_speed_ms,Gigantes Polygon,2.208189701162756,2.0168966912505604,-0.12471568893818241,166
random_10,0,distance_weighted,Distance-Weighted Average,wind_speed_ms,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,wind_u_ms,Gigantes Polygon,1.7068360821565778,1.5471219251946633,0.7085878145769311,150
random_10,0,distance_weighted,Distance-Weighted Average,wind_u_ms,Roxas Polygon,,,,0
random_10,0,distance_weighted,Distance-Weighted Average,wind_v_ms,Gigantes Polygon,1.2633655072553325,1.0491753663602164,0.789587604704311,149
random_10,0,distance_weighted,Distance-Weighted Average,wind_v_ms,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,CHL,Gigantes Polygon,1.1238361058729758,0.7324822353731344,-12.573737789992196,153
random_10,0,advection,Advection-Based,CHL,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,mlotst,Gigantes Polygon,5.186996441965193,4.54571938126528,-3.31074320465184,132
random_10,0,advection,Advection-Based,mlotst,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,no3,Gigantes Polygon,0.04634010161762568,0.02429484654453125,0.21411245203651585,142
random_10,0,advection,Advection-Based,no3,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,o2,Gigantes Polygon,1.9862702289694967,1.4814879729729722,0.6773876432115167,156
random_10,0,advection,Advection-Based,o2,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,po4,Gigantes Polygon,0.007684115540213939,0.003542845088007247,0.9420067466289402,155
random_10,0,advection,Advection-Based,po4,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,so,Gigantes Polygon,0.6381436961262054,0.4864424342910449,0.5455652325771743,148
random_10,0,advection,Advection-Based,so,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,thetao,Gigantes Polygon,0.7166041355919743,0.5875558008652502,0.46925738755101065,146
random_10,0,advection,Advection-Based,thetao,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,uo,Gigantes Polygon,0.06183068090168353,0.05351683722230895,0.679594665996301,160
random_10,0,advection,Advection-Based,uo,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,vo,Gigantes Polygon,0.10925649456646375,0.09300114194813522,-2.4831698237056217,144
random_10,0,advection,Advection-Based,vo,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,NDVI_daily,Gigantes Polygon,0.14895520124210204,0.11725001672979717,-1.2157953040273637,138
random_10,0,advection,Advection-Based,NDVI_daily,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,NDVI_raw,Gigantes Polygon,0.0739784773476229,0.0644373025793113,-87.89482406924908,9
random_10,0,advection,Advection-Based,NDVI_raw,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,precip_mm_day,Gigantes Polygon,7.0810904479984496,4.516915896844822,0.5775254188982654,141
random_10,0,advection,Advection-Based,precip_mm_day,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,wind_speed_ms,Gigantes Polygon,,,,0
random_10,0,advection,Advection-Based,wind_speed_ms,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,wind_u_ms,Gigantes Polygon,1.7068360821565778,1.5471219251946633,0.7085878145769311,150
random_10,0,advection,Advection-Based,wind_u_ms,Roxas Polygon,,,,0
random_10,0,advection,Advection-Based,wind_v_ms,Gigantes Polygon,1.2633655072553325,1.0491753663602164,0.789587604704311,149
random_10,0,advection,Advection-Based,wind_v_ms,Roxas Polygon,,,,0
random_10,0,eof_pca,EOF/PCA Spatial Modes,CHL,Gigantes Polygon,0.524390255944009,0.38778265798040035,-2.1041066894764056,153
random_10,0,eof_pca,EOF/PCA Spatial Modes,CHL,Roxas Polygon,2.332683487356733,1.5902322139809528,-1.5243873616953967,139
random_10,0,eof_pca,EOF/PCA Spatial Modes,mlotst,Gigantes Polygon,1.2859733993559679,0.9629078196812181,0.7282983021337741,132
random_10,0,eof_pca,EOF/PCA Spatial Modes,mlotst,Roxas Polygon,0.0,0.0,1.0,160
random_10,0,eof_pca,EOF/PCA Spatial Modes,no3,Gigantes Polygon,0.05635631636253968,0.03356014894375316,-0.2414914305889453,142
random_10,0,eof_pca,EOF/PCA Spatial Modes,no3,Roxas Polygon,0.15005236139581196,0.07996631085224173,-4.226044821631063,150
random_10,0,eof_pca,EOF/PCA Spatial Modes,o2,Gigantes Polygon,1.4337197902379102,1.1357755598357846,0.8258318649880003,156
random_10,0,eof_pca,EOF/PCA Spatial Modes,o2,Roxas Polygon,2.0005097992210965,1.4474720391763516,0.6014025841497804,136
random_10,0,eof_pca,EOF/PCA Spatial Modes,po4,Gigantes Polygon,0.02609884996828055,0.020364136465753992,0.2958297892936297,155
random_10,0,eof_pca,EOF/PCA Spatial Modes,po4,Roxas Polygon,0.02493284850963477,0.019401387434253507,0.35307897350487594,137
random_10,0,eof_pca,EOF/PCA Spatial Modes,so,Gigantes Polygon,0.6573409336484013,0.4478066573643502,0.5018328516986366,148
random_10,0,eof_pca,EOF/PCA Spatial Modes,so,Roxas Polygon,0.6224606420034916,0.4591123923931046,0.2279874742451985,144
random_10,0,eof_pca,EOF/PCA Spatial Modes,thetao,Gigantes Polygon,0.6926467660331521,0.47837565343994587,0.5475854171265017,146
random_10,0,eof_pca,EOF/PCA Spatial Modes,thetao,Roxas Polygon,0.738585909945656,0.5375588536385221,0.7292559328872541,146
random_10,0,eof_pca,EOF/PCA Spatial Modes,uo,Gigantes Polygon,0.03328748731429791,0.025448280471289116,0.9075759849811352,160
random_10,0,eof_pca,EOF/PCA Spatial Modes,uo,Roxas Polygon,0.03802443773637157,0.02966914624732181,0.7276085052334358,132
random_10,0,eof_pca,EOF/PCA Spatial Modes,vo,Gigantes Polygon,0.0632076029184405,0.04491457710435371,-0.16359208122020918,144
random_10,0,eof_pca,EOF/PCA Spatial Modes,vo,Roxas Polygon,0.01630738658248358,0.009243748639072973,0.6500215641407325,148
random_10,0,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Gigantes Polygon,0.1000859424488612,0.058653283841925585,0.018264157853430052,138
random_10,0,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Roxas Polygon,0.1542958707825907,0.11094855516567666,-0.6493890559481246,151
random_10,0,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Gigantes Polygon,0.005849533749268527,0.004305256939354661,0.9232430202684924,9
random_10,0,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Roxas Polygon,0.019424495520993516,0.016519523215695747,0.9369983824576822,3
random_10,0,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Gigantes Polygon,7.955849442041117,5.310934291026804,0.47232465513431243,141
random_10,0,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Roxas Polygon,11.660181797292282,7.120579817910871,0.36541074817618047,150
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Gigantes Polygon,1.449914543145242,0.9683620864019363,0.5159720091418484,166
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Roxas Polygon,0.6006025697379163,0.4509640466893378,0.7655106255483398,125
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Gigantes Polygon,1.1224145342612275,0.8060867717822094,0.8767460572580464,150
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Roxas Polygon,0.7449101138080172,0.5142833197577467,0.8094092993966098,141
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Gigantes Polygon,0.8409645113482321,0.621898094597289,0.9081004636058594,149
random_10,0,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Roxas Polygon,0.7234469812595896,0.5034760738521733,0.8322478879985099,142
random_10,0,kriging,Spatial Kriging,CHL,Gigantes Polygon,0.2973582780049263,0.22022556173628324,0.04971568670444948,153
random_10,0,kriging,Spatial Kriging,CHL,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,mlotst,Gigantes Polygon,2.5045527284351654,2.0429729365212586,-0.005033668388862322,132
random_10,0,kriging,Spatial Kriging,mlotst,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,no3,Gigantes Polygon,0.030866818377287743,0.02285761555279458,0.5792699001507149,142
random_10,0,kriging,Spatial Kriging,no3,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,o2,Gigantes Polygon,1.5616050855264816,1.1803016509587376,0.8005900793831044,156
random_10,0,kriging,Spatial Kriging,o2,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,po4,Gigantes Polygon,0.005851585342750232,0.003622076339387206,0.9663692318517343,155
random_10,0,kriging,Spatial Kriging,po4,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,so,Gigantes Polygon,0.6390786318426946,0.47891383648436386,0.544232684653787,148
random_10,0,kriging,Spatial Kriging,so,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,thetao,Gigantes Polygon,0.3052304460224699,0.24631445851331638,0.903710032519474,146
random_10,0,kriging,Spatial Kriging,thetao,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,uo,Gigantes Polygon,0.04048324059933876,0.03125941188381263,0.8626457131437496,160
random_10,0,kriging,Spatial Kriging,uo,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,vo,Gigantes Polygon,0.05877871025862533,0.04666085693334119,-0.008138567354098791,144
random_10,0,kriging,Spatial Kriging,vo,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,NDVI_daily,Gigantes Polygon,0.08742928119344721,0.059040023638657915,0.23663523857428526,138
random_10,0,kriging,Spatial Kriging,NDVI_daily,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,NDVI_raw,Gigantes Polygon,0.0426399639045389,0.041255159938508694,-28.532441680164364,9
random_10,0,kriging,Spatial Kriging,NDVI_raw,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,precip_mm_day,Gigantes Polygon,6.451448224016176,4.1811621466093944,0.6493169840466188,141
random_10,0,kriging,Spatial Kriging,precip_mm_day,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,wind_speed_ms,Gigantes Polygon,0.462632080725035,0.35838333682231094,0.9506324603634922,166
random_10,0,kriging,Spatial Kriging,wind_speed_ms,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,wind_u_ms,Gigantes Polygon,0.4920665657965517,0.40447186238510374,0.9757801308776726,150
random_10,0,kriging,Spatial Kriging,wind_u_ms,Roxas Polygon,,,,0
random_10,0,kriging,Spatial Kriging,wind_v_ms,Gigantes Polygon,0.34310774074834127,0.22849096894056656,0.9844806216277734,149
random_10,0,kriging,Spatial Kriging,wind_v_ms,Roxas Polygon,,,,0
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Gigantes Polygon,0.15988805407692905,0.10899871327886712,0.7114245063210218,153
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Roxas Polygon,1.093400750475585,0.5490911702517985,0.4453703251146317,139
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Gigantes Polygon,0.6591181601514415,0.3863944045804215,0.9286235511321903,132
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Roxas Polygon,0.0,0.0,1.0,160
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Gigantes Polygon,0.00386257802412612,0.0020295407726525824,0.9941680598302107,142
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Roxas Polygon,0.005616723106579138,0.002507562089666666,0.9926775993061056,150
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Gigantes Polygon,0.12486848365646805,0.06877560897435786,0.9986788692011817,156
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Roxas Polygon,0.16692248615730965,0.09814433823529628,0.997224873390552,136
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Gigantes Polygon,0.00025781312475018134,0.00012019730459784903,0.9999312860440178,155
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Roxas Polygon,0.00026857950262550254,0.00012483180585401467,0.9999249322842442,137
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Gigantes Polygon,0.13073045703019337,0.08003633757235154,0.980296322579191,148
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Roxas Polygon,0.04902632266910962,0.02456316142342997,0.9952108416983338,144
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Gigantes Polygon,0.12259987078595652,0.08836764009694956,0.9858259813940984,146
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Roxas Polygon,0.12872176004531563,0.08553042206658054,0.9917764213446884,146
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Gigantes Polygon,0.02852598477158696,0.02001187676796689,0.9321258982618486,160
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Roxas Polygon,0.02164731204320563,0.015872707590460777,0.9117172412285646,132
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Gigantes Polygon,0.03432800866605165,0.022106138834108904,0.6567904701215077,144
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Roxas Polygon,0.011636961611771933,0.008062660266217332,0.8217819219628019,148
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Gigantes Polygon,0.0014048751184675735,0.00028367872325824766,0.9998065699595763,138
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Roxas Polygon,0.001335086422153944,0.00028174266713854745,0.9998765095823712,151
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Gigantes Polygon,0.058177964663870936,0.046138429167784115,-6.592633252645982,9
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Roxas Polygon,0.04911727744138297,0.04079777314054587,0.5971709566252402,3
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Gigantes Polygon,11.022703348248347,6.5562434469814885,-0.012907833671806257,141
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Roxas Polygon,15.236809717070345,8.485050077828973,-0.08360289493041329,150
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Gigantes Polygon,0.9648493463652258,0.7589770526773192,0.7856592830166196,166
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Roxas Polygon,0.621184525437522,0.44997445874661735,0.7491638925611218,125
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Gigantes Polygon,0.88236922123976,0.6583086328179101,0.9238280702038865,150
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Roxas Polygon,0.44472729836245456,0.3247622715932224,0.9320668830947547,141
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Gigantes Polygon,1.01915159925801,0.7172427180273865,0.8650305235779026,149
random_10,0,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Roxas Polygon,0.5447496247061573,0.4220548119636985,0.9048851212744056,142
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Gigantes Polygon,0.18832582406221954,0.13138013148927913,0.5996432396530873,153
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Roxas Polygon,,,,0
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Gigantes Polygon,1.5902031438351039,1.1742185563374763,0.5845358093518456,132
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Roxas Polygon,,,,0
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Gigantes Polygon,0.009854383272027454,0.006476383393564001,0.9620407670139022,142
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Roxas Polygon,,,,0
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Gigantes Polygon,19.94700903709841,10.178363512182859,-32.71286878619492,156
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Roxas Polygon,,,,0
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Gigantes Polygon,0.0040906222663124455,0.0014701341653607315,0.9827012921926706,155
random_10,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Roxas Polygon,,,,0
